#1.3
5849	40	16	13
id	gene_id	new_ID	gene_name	Gene.description..RefSeq.	Gene.description..PATRIC.	Gene.description..KEGG..based.on.PA14	KO.term	Category	Feature.Type	PAO1_ID	Length..nucleotides.	Length..amino.acids.	Molecular.Weight..predicted.	Isoelectric.Point..predicted.	Subcellular.Localization..Confidence.Class.	gene.num	MOCP_0193:rhamnose:0.00000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-pbpA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-pbpA:600min:A
PA14_56190	PA14_56190	PA14_RS22930		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4325	423	141	16	8.87	Unknown [Class 3]	gene4736	-0.4088	0.6075	0.1351	0.7815	-0.1469	-0.2224	0.0667	0.3725	0.0159	0.648	0.5485	0.5815	1.1292	1.2733	0.1227	0.4877	0.1981	0.238	0.1421	0.4808	-0.4159	0.1741	0.1442	-1.4684	-1.1145	-0.3331	-0.4063	-0.6611	-0.3827	0.0796	0.2255	-0.4339	0.9034	-0.5351	-0.7401	-2.1934	-1.373	-3.3342	0.1738	-0.6028
PA14_56200	PA14_56200	PA14_RS22935		lipoprotein	FIG140336: TPR domain protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4326	384	128	14.3	9.49	Unknown [Class 3]	gene4737	-0.1941	0.2762	0.4537	0.1983	0.5681	0.2104	-0.2171	-0.8103	0.2743	-0.1692	1.067	1.001	1.5798	0.2407	0.7392	0.241	0.4103	0.3294	-0.0908	1.1112	-0.0976	0.057	-0.0384	-0.2429	-1.1473	0.2268	-0.6215	-0.7417	-0.5484	0.3397	-0.2967	-0.7475	-1.7463	-0.2536	0.4007	-1.59	0.1217	-0.2172	-2.1139	-0.6527
PA14_56210	PA14_56210	PA14_RS22940		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4327	807	269	30.6	8.77	Unknown [Class 3]	gene4738	-0.7021	0.7338	0.234	0.4072	-1.7144	0.0805	-0.6634	0.1133	-0.5127	-0.3199	0.3479	0.0516	1.4143	0.2641	-0.7111	0.8125	0.5645	-0.2787	0.3975	0.7126	-0.0056	1.629	1.0669	-0.6477	-1.0517	-0.2518	-0.4196	0.1214	0.0263	-0.2571	-0.1511	0.746	1.1158	0.3599	1.1754	-2.1327	-0.9065	-1.8653	0.0312	0.4904
PA14_56220	PA14_56220	PA14_RS22945		hypothetical protein	Universal stress protein family 5	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4328	915	305	34.4	6.01	Cytoplasmic [Class 3]	gene4739	-1.0046	-0.7113	-0.4105	-0.2784	-0.4727	-0.0252	-0.4059	-0.5629	-0.6329	-1.2047	-0.2775	0.0775	0.5847	0.8362	1.077	0.2931	0.9208	0.4714	0.3016	-0.0405	-0.8915	-0.6926	-0.1653	-1.3267	-0.9423	-0.3603	-0.9754	-0.1859	-0.7871	-0.6375	0.2992	0.8871	0.4337	0.8612	0.9331	1.6012	-0.4772	-1.2346	-0.3431	0.5684
PA14_56240	PA14_56240	PA14_RS22950	pykA	pyruvate kinase	Pyruvate kinase (EC 2.7.1.40)	pyruvate kinase [EC:2.7.1.40]	K00873	core genome single copy	CDS	PA4329	1452	484	52.3	6.52	Cytoplasmic [Class 3]	gene4740	-0.5793	-0.4761	0.5021	0.1265	-1.0899	-0.23	-0.092	-1.1376	0.1479	-0.1068	-0.335	-0.6364	0.3184	0.4274	-0.066	0.5006	0.0233	-0.3077	-0.3926	-0.8963	0.5906	1.4511	0.6459	-1.8548	-1.6497	0.5631	0.0275	-0.5638	0.4088	0.2036	1.0525	0.5813	1.5668	1.133	0.7911	2.9393	-0.8695	-1.0416	0.5196	0.3297
PA14_56250	PA14_56250	PA14_RS22955		enoyl-CoA hydratase/isomerase	Enoyl-CoA hydratase (EC 4.2.1.17)	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4330	774	258	28.2	6.69	Cytoplasmic [Class 3]	gene4741	0.3206	1.0635	-0.3317	-0.4785	-1.5519	-0.7499	-0.0954	0.2929	-0.1014	0.1873	1.0841	0.5465	0.7313	0.1565	0.2864	1.0742	0.5531	0.6166	1.092	0.7856	0.7842	0.3916	-0.1786	-1.6201	-2.0562	-0.2324	-0.5672	-1.0364	0.4	0.2075	0.3971	-0.6087	0.2738	-0.4921	-0.5089	-1.4716	-2.2741	-3.1712	-1.0272	0.1163
PA14_56260	PA14_56260	PA14_RS22960		hypothetical protein	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4331	927	309	33.9	7.33	Cytoplasmic [Class 3]	gene4742	0.4803	0.2954	0.3561	-0.5688	-1.2537	-1.3189	0.1476	0.0446	0.4102	-0.3049	0.6776	0.6257	-0.8064	-0.2858	0.5187	0.8257	0.2697	0.3922	0.589	-0.0459	0.7063	1.0479	-0.4123	-3.1824	-2.5211	0.6505	-0.5709	-0.2906	1.1018	0.3314	-0.8548	-0.1118	0.5147	-0.778	-0.7946	-2.1519	-1.7076	-3.2524	-0.2661	0.422
PA14_56280	PA14_56280	PA14_RS22965		hypothetical protein	hypothetical protein	diguanylate cyclase [EC:2.7.7.65]	K21019	core genome single copy	CDS	PA4332	1128	376	42.3	8.96	Cytoplasmic Membrane [Class 3]	gene4743	-0.1645	0.966	0.018	-0.97	-1.1721	-0.3809	0.2871	0.3225	0.745	0.2265	-0.5896	-0.3509	-0.2264	-0.4217	0.1426	0.6893	0.7713	-0.3246	0.6906	0.6287	1.0849	0.2102	0.3866	-1.9885	-0.7914	0.0638	0.3965	0.0138	1.8665	0.7171	0.4951	0.7879	0.5048	-0.254	0.2381	-2.8248	-2.5017	-3.5755	-1.1548	0.7297
PA14_56300	PA14_56300	PA14_RS22970	fumA	fumarase	Fumarate hydratase class I, aerobic (EC 4.2.1.2)	fumarate hydratase, class I [EC:4.2.1.2]	K01676	core genome single copy	CDS	PA4333	1524	508	54.8	5.16	Cytoplasmic [Class 3]	gene4744	-0.1155	0.1217	1.1104	0.7	-1.4746	-0.0545	-0.1072	-0.4069	-0.2579	0.6676	-0.3394	-0.103	-0.3131	-0.2102	-0.2421	0.5345	0.6299	0.3863	0.0976	-0.0757	0.8999	0.3327	1.1974	-1.3407	0.0051	-0.0457	0.4197	-1.93	0.0695	0.5384	-0.2168	-0.1401	0.4149	0.5427	-1.9997	0.8901	-2.1769	-0.9309	0.743	0.9616
PA14_56340	PA14_56340	PA14_RS22975	mntH1	manganese transport protein MntH	Manganese transport protein MntH	manganese transport protein	K03322	core genome single copy	CDS	PA4334	1257	419	44.5	8.09	Cytoplasmic Membrane [Class 3]	gene4745	0.6037	2.0641	-0.0472	-0.9558	0.2542	-0.4962	-0.649	-0.3349	-0.6062	-0.7572	-1.1168	-0.6364	-0.0493	-0.3083	-0.8873	-1.3987	-0.1742	-1.8979	-0.3714	-0.2805	0.2333	-0.4605	-0.3274	-0.2657	-0.6334	-0.8794	0.7362	0.2262	0.4954	0.7108	-0.1785	-0.6637	1.1261	0.6216	0.2863	0.6926	-0.4938	0.3538	0.8027	0.0267
PA14_56360	PA14_56360	PA14_RS22980		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4335	309	103	11.9	8.19	Unknown [Class 3]	gene4746	-1.0439	0.8067	-1.0309	0.9952	-1.349	-1.2699	0.0636	-0.6095	0.2705	-0.1491	0.2015	0.1722	1.0531	-0.0992	0.5299	0.3592	0.5529	0.6458	0.2671	0.7393	0.8461	0.0435	0.4439	-1.1979	-1.0126	0.0457	-1.0856	-0.3695	0.2504	-0.1119	-0.1517	0.4071	1.2737	0.2799	-0.527	0.3123	-0.8581	-0.6408	0.9225	-0.1468
PA14_56370	PA14_56370	PA14_RS22985		hypothetical protein	Intracellular protease	protease I [EC:3.5.1.124]	K05520	core genome single copy	CDS	PA4336	585	195	21.1	6.01	Cytoplasmic [Class 3]	gene4747	-0.1525	-1.7578	-1.2666	-0.7454	0.6288	-1.216	-0.1743	0.46	-0.6148	-0.2863	-0.404	-0.4309	-0.3243	-0.5177	-0.6093	-0.7841	-0.5363	-0.4528	0.182	-0.5209	-1.5296	-0.3928	-0.3565	1.383	0.5979	-0.3306	0.8749	3.3898	0.9572	0.3991	-0.1073	0.738	1.5024	0.4393	0.9942	1.349	1.1352	2.9481	1.7171	0.1136
PA14_56380	PA14_56380	PA14_RS22990		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4337	612	204	22	4.85	Unknown [Class 3]	gene4748	0.1219	0.3146	-0.5731	0.0025	-0.4993	-1.4502	0.1927	-0.0135	0.1694	0.153	0.164	0.1771	0.1586	0.4252	-0.0848	-1.1775	0.6748	-0.6465	0.3997	-0.0341	0.4961	-0.0569	-1.0626	-0.9258	-0.3824	0.4094	-0.359	0.1281	0.6902	0.1643	0.3689	-0.1882	0.6128	-0.1113	0.2084	-1.4459	-0.4972	-1.0889	1.92	0.5925
PA14_56390	PA14_56390	PA14_RS22995		hypothetical protein	Acyltransferase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4338	1281	427	48.4	10.15	Cytoplasmic Membrane [Class 3]	gene4749	-0.0772	0.0501	-1.0056	0.4351	0.1354	0.5978	0.0614	-0.6976	-0.5875	-0.4685	0.1441	-0.5523	-0.2292	-0.0353	-1.0401	0.403	0.4363	2.4847	-0.242	0.5963	0.0223	0.2366	0.2589	-0.9009	-1.3242	0.425	-0.2554	1.1326	1.6334	0.5851	-0.2395	-0.4694	1.8697	0.985	0.1696	-1.638	-1.0994	2.3688	2.7261	0.0997
PA14_56410	PA14_56410	PA14_RS23000		phospholipase	probable phospholipase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4339	1080	360	41.4	9.96	Cytoplasmic Membrane [Class 3]	gene4750	-0.0197	-2.0511	-0.2511	-0.7024	1.241	-0.2553	-1.0912	0.078	-0.0583	-0.3031	-0.5292	0.2001	-0.0844	-0.5079	-0.6124	-0.7922	-0.8444	-0.6566	-0.5733	-0.9161	-0.7999	-0.5698	0.2013	1.916	0.7809	-0.7316	1.172	2.1759	0.9692	0.6128	0.5119	1.1741	1.2818	0.4012	1.3144	0.9214	0.7428	2.8215	1.3323	0.2888
PA14_56420	PA14_56420	PA14_RS23005		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4340	573	191	21	6.36	Unknown (This protein may have multiple localization sites) [Class 3]	gene4751	-0.7562	0.1238	0.05	-0.0127	-1.031	-0.074	-0.7161	-0.9083	-0.5546	-0.5307	-0.461	-0.4377	-0.2462	0.0068	0.1168	0.5969	-0.1999	0.1217	0.2963	0.3085	0.6353	0.4616	-0.9395	-3.1185	-2.7859	0.3409	0.0285	-0.2112	0.6049	0.6269	1.1338	-0.3144	0.4547	1.0314	-0.7981	-1.969	-1.7214	-0.6704	1.5774	1.1957
PA14_56430	PA14_56430	PA14_RS23010		transcriptional regulator	Transcriptional regulator, IclR family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4341	771	257	29.1	8.49	Cytoplasmic [Class 3]	gene4752	0.1296	-0.2122	2.1138	0.7112	0.3839	0.0908	0.6159	-0.1989	-0.9793	-0.4455	-0.6601	0.2538	-1.1742	-0.9931	-0.4819	-0.3503	-0.3939	-0.2825	-0.4079	0.6371	-0.1253	-0.4386	0.8362	-0.7886	0.64	-0.6445	0.7473	0.5256	-0.53	-0.2019	-1.5433	0.5276	0.9413	-0.5124	-0.2096	1.4577	0.53	1.0783	0.2179	0.3016
PA14_56450	PA14_56450	PA14_RS23015		amidase	Amidase family protein BDAG_03520	amidase [EC:3.5.1.4]	K01426	core genome single copy	CDS	PA4342	1485	495	53.9	5.69	Cytoplasmic [Class 3]	gene4753	0.0346	-1.5118	-0.2457	0.0039	0.9794	0.1427	-0.4336	0.4345	-0.1004	0.4277	-0.2854	0.1297	-0.1179	-0.0826	0.1674	-0.1187	-0.7831	-1.0992	-0.3813	0.3644	-0.112	-0.2965	-0.0712	0.5866	1.0482	-0.2967	0.8159	1.121	0.1441	0.0875	0.5159	-0.3871	0.1466	-0.196	-0.4948	0.3581	-1.1723	1.6613	0.9942	-1.6206
PA14_56470	PA14_56470	PA14_RS23020		MFS transporter	Uncharacterized MFS-type transporter	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4343	1320	440	47	9.57	Cytoplasmic Membrane [Class 3]	gene4754	-0.212	-0.0792	-0.3385	-0.8326	0.9193	-0.9735	-0.7524	-0.6399	0.1323	-0.576	0.3152	0.0052	-0.8162	-0.3781	-0.333	-0.5931	-1.2033	-1.0256	-0.5196	-0.2276	0.0687	1.4091	1.199	1.0997	0.1058	0.6034	0.7275	2.026	0.2907	1.44	0.4211	-0.4326	0.6039	0.2067	0.5655	1.4308	0.3961	0.6149	0.8504	-0.4642
PA14_56480	PA14_56480	PA14_RS23025		hydrolase	Metal-dependent amidase/aminoacylase/carboxypeptidase	hippurate hydrolase [EC:3.5.1.32]	K01451	core genome single copy	CDS	PA4344	1221	407	43.3	5.98	Cytoplasmic [Class 3]	gene4755	0.0567	-0.2596	0.2812	-0.1879	0.7654	-0.0288	-0.5765	-0.2421	-0.6604	-1.221	0.1333	0.6675	-0.5115	0.4228	-0.2217	-1.2256	-0.853	0.4759	-0.348	-0.546	0.2697	-0.502	-0.765	0.6007	-1.3043	0.2271	-0.3751	0.885	-0.0834	-1.1441	0.4184	-0.1638	0.546	0.0233	0.4208	-0.4998	0.7228	0.1426	2.5449	-0.9826
PA14_56510	PA14_56510	PA14_RS23030		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4345	591	197	22.1	4.83	Unknown (This protein may have multiple localization sites) [Class 3]	gene4756	-0.2552	-1.236	-0.4559	-0.8129	0.8948	-0.0333	-0.3151	0.2185	-0.626	-0.3116	-0.3506	0.3425	-1.4916	-0.0414	-0.0141	-1.0989	-0.0483	-0.3222	0.1385	-0.5132	-0.1345	-0.4112	-0.0307	0.9477	0.7783	-0.6745	0.5761	2.3896	0.6494	-0.2698	0.7576	1.1662	1.6795	0.8289	1.3802	0.1672	1.5127	2.4403	2.5737	-0.4732
PA14_56520	PA14_56520	PA14_RS23035		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4346	336	112	12.6	8.93	Cytoplasmic Membrane [Class 3]	gene4757	-0.6039	-0.0656	-0.1395	-0.4046	-0.0978	-0.9595	-0.4784	0.3188	0.1254	-0.3634	0.4733	-0.3796	-0.3674	-0.3281	-1.8183	0.1552	-0.8667	-0.9549	-0.8667	0.7672	0.0862	-0.5038	0.6115	-0.9479	-0.1235	-0.7312	0.3393	0.6763	0.7504	0.6234	0.3663	0.752	0.4637	-0.7102	0.8767	2.0027	2.2912	0.5734	0.402	-0.3428
PA14_56530	PA14_56530	PA14_RS23040		hypothetical protein	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4347	1155	385	43.2	8.63	Unknown [Class 3]	gene4758	-0.9545	-0.1608	-0.3779	-0.5133	-0.9721	0.0891	-0.1842	-0.4984	-0.525	-0.1889	0.4988	0.2597	0.7136	0.5424	0.4069	0.3616	0.955	-0.0405	0.1607	0.2329	0.145	-0.2292	-0.4631	-2.4004	-2.0104	0.1932	-0.9056	-1.7377	-0.7498	-0.5948	0.9656	1.5827	0.3574	0.8332	1.0416	0.2904	0.362	-2.5292	-0.5242	1.0047
PA14_56540	PA14_56540	PA14_RS23045		hypothetical protein	CDP-abequose synthase (Fragment)	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4348	786	262	29.5	5.5	Cytoplasmic [Class 3]	gene4759	-1.6032	-0.6361	-0.4679	-0.3312	-0.7117	0.0391	-0.0905	-0.9451	-0.7348	-1.2133	0.2622	0.3561	0.5243	0.5269	0.4494	0.567	0.6301	0.5405	0.2586	-0.0176	-0.469	-0.6018	-0.457	-2.3385	-1.6451	-0.3623	-1.1735	-1.2557	-1.1654	-1.4934	0.8206	0.9377	0.5292	1.23	0.5126	-0.2923	-0.5736	-3.5076	-0.9824	0.718
PA14_56550	PA14_56550	PA14_RS23050		hypothetical protein	Acyl-CoA dehydrogenases	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4349	897	299	31.7	6.16	Unknown [Class 3]	gene4760	-0.4444	0.4705	0.1961	0.823	0.977	0.7922	0.1931	0.1839	-0.0973	0.1688	-0.2663	1.1755	0.9895	1.3915	0.4772	1.0406	1.4999	0.4609	-0.1696	-0.1974	-0.4157	-0.5145	0.1124	-0.7922	-1.7084	-1.2321	-0.2118	-0.6937	-0.5355	-0.2722	-0.2617	0.5854	-1.9385	0.3997	0.6213	-0.1322	0.3621	0.1082	-2.5432	0.4581
PA14_56560	PA14_56560	PA14_RS23055		hypothetical protein	Putative hemolysin	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4350	756	252	28.2	6.26	Cytoplasmic [Class 3]	gene4761	0.3937	-0.3309	0.5128	0.6986	1.0055	-0.2259	0.4009	0.2164	-0.2399	-1.0905	-1.7889	-0.2893	-0.6914	-0.7793	-1.1061	-1.1848	0.0556	-0.1698	-0.1553	-0.589	0.1108	-0.535	-0.2933	1.1503	1.1842	0.3994	0.0093	2.5584	0.2939	-0.2788	-0.0842	0.8578	1.1459	-0.124	-0.8868	0.572	0.2137	2.9719	0.7161	-1.1225
PA14_56570	PA14_56570	PA14_RS23060		acyltransferase	Putative acyltransferase	lyso-ornithine lipid O-acyltransferase [EC:2.3.1.270]	K22617	core genome single copy	CDS	PA4351	777	259	28.3	11.98	Cytoplasmic Membrane [Class 3]	gene4762	-0.1217	0.9027	0.1544	0.1585	0.8609	0.1299	-0.3772	0.2634	0.1695	-0.0812	0.2376	0.1942	0.6856	1.0652	-0.8841	0.3578	0.6016	0.5543	0.5655	0.8177	-0.4423	-0.6711	-0.347	0.1285	0.1354	-0.3299	0.72	1.2592	-0.3762	-1.6843	-1.0012	-0.3453	-0.5083	-0.7934	0.1016	1.2462	0.1425	1.5559	-0.0334	-1.0566
PA14_56590	PA14_56590	PA14_RS23065		hypothetical protein	Universal stress protein UspA and related nucleotide-binding proteins	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4352	861	287	31	6.16	Cytoplasmic [Class 3]	gene4763	-0.6537	0.0573	0.0716	0.3379	0.3763	0.8186	0.6623	0.0257	-0.268	-0.3864	-0.0901	0.351	1.2113	0.8374	1.2417	1.3383	1.0981	0.7669	0.1108	-0.2321	-0.077	0.0192	0.8142	-1.3921	-1.193	-0.0253	-0.7627	-2.071	-0.0162	-0.1798	-0.3192	0.1204	-0.0665	0.5821	-0.3719	-0.1169	-1.8499	-3.9429	-0.7769	-0.5877
PA14_56600	PA14_56600	PA14_RS23070		hypothetical protein	Acyl carrier protein phosphodiesterase (EC 3.1.4.14)	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4353	573	191	22	8.47	Cytoplasmic [Class 3]	gene4764	-0.9022	0.2161	-1.228	0.604	-0.5399	-0.1519	0.4298	-0.7109	-0.7914	-0.7933	-0.3221	0.4468	-0.1748	0.7289	0.8794	0.9682	0.8203	0.8008	-0.0563	-0.5176	0.3123	0.3691	0.5063	-0.2969	0.0221	0.2264	-1.2555	-0.1391	0.052	-0.55	0.2654	-0.1197	0.5397	0.685	-0.31	-0.3437	1.5695	-1.6309	-0.1123	-0.5939
PA14_56620	PA14_56620	PA14_RS23075		hypothetical protein	Transcriptional regulator, ArsR family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4354	303	101	11.6	6.25	Unknown [Class 3]	gene4765	-1.0725	-1.0732	-1.0323	-0.2818	-1.6557	-0.886	-0.7553	-0.6294	-0.6488	-0.4326	-0.1803	-1.2169	-0.156	0.0149	-0.0415	-0.0555	0.1636	-0.0213	-0.7169	-0.6362	0.4607	0.4361	0.5209	2.0643	2.0134	0.8301	-0.5336	-0.0512	0.3025	0.1052	0.5717	-0.2339	-0.1536	1.0562	0.1754	1.3744	4.3707	1.6149	0.9368	0.5508
PA14_56640	PA14_56640	PA14_RS23080		MFS transporter	Uncharacterized MFS-type transporter	MFS transporter, DHA1 family, inner membrane transport protein	K19577	core genome single copy	CDS	PA4355	1167	389	39.9	10.05	Cytoplasmic Membrane [Class 3]	gene4766	-0.0172	-1.3635	-0.4625	0.8198	2.4965	-0.1693	-0.3373	0.1432	-0.7777	-0.5999	-0.3242	0.3958	-0.2111	0.3888	-0.2484	1.8101	-0.7819	0.1099	-0.5464	-0.3916	-0.6873	0.2565	0.2886	3.1171	1.0039	0.7448	0.6053	0.4637	0.2383	0.1422	0.04	-0.1246	0.3263	1.2555	1.2135	3.7852	4.456	3.4968	0.4402	-0.6711
PA14_56660	PA14_56660	PA14_RS23085		xenobiotic reductase	NADH:flavin oxidoreductases, Old Yellow Enzyme family	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4356	1053	351	37.8	4.9	Cytoplasmic [Class 3]	gene4767	-0.6285	-0.3566	-0.1825	0.6808	-0.3949	-0.3118	-0.1535	-1.5265	-0.016	-0.7453	0.0282	-0.2195	-1.0495	-0.3113	0.4164	0.5489	-0.1366	-0.0034	-0.3093	-0.6837	-0.3501	-0.042	0.4754	0.2695	0.077	1.0771	-1.0973	-0.6129	-0.2174	-0.755	-0.3403	-0.2858	0.2904	0.8256	-0.17	3.8132	1.0174	5.112	0.033	-1.1739
PA14_56670	PA14_56670	PA14_RS23090		hypothetical protein					CDS	PA4357	243	81	8.5	8.33	Unknown [Class 3]	gene4768	-0.5876	0.5749	-0.6032	-0.0234	-0.0678	1.0982	1.3299	0.3418	-0.3327	0.2898	-0.2147	-0.8719	0.2527	0.1274	0.4082	-0.5188	0.6386	-0.5433	0.2813	-0.1958	0.0489	-0.3855	-0.272	-0.2699	-0.1472	-0.2519	-0.0994	0.8889	-1.897	-1.1555	-0.4736	0.3709	2.9915	1.1414	-1.3573	0.6443	0.8157	0.0534	1.4491	-0.4877
PA14_56680	PA14_56680	PA14_RS23095	feoB	ferrous iron transport protein B	Ferrous iron transport protein B	ferrous iron transport protein B	K04759	core genome single copy	CDS	PA4358	2301	767	82.5	5.85	Cytoplasmic Membrane [Class 3]	gene4769	-0.5455	-1.1098	-0.5377	-0.6815	0.1115	-0.1105	-0.3211	-0.2011	-0.4615	-1.0451	-0.9315	-0.2454	0.2052	0.706	-0.5448	-0.0326	-0.0859	-0.3617	-0.189	-0.5994	-0.3924	-0.3901	-0.9804	1.0463	0.4485	-1.1916	0.3974	3.2105	-0.2774	0.0041	0.0088	0.9221	4.4928	2.7496	0.8189	3.3859	2.2806	1.8527	2.3165	0.4176
PA14_56690	PA14_56690	PA14_RS23100	feoA	ferrous iron transport protein A	Ferrous iron transport protein A	ferrous iron transport protein A	K04758	accessory genome	CDS	PA4359	228	76	8.3	11.68	Unknown [Class 3]	gene4770	-0.83	-0.2717	0.0983	-0.475	-1.6259	-0.7766	0.6305	-0.0448	-0.4496	-1.6701	-0.8478	-0.3143	0.3687	-0.1371	0.1112	0.1775	0.245	-0.0285	0.0811	-0.0535	-0.8321	0.0744	-0.5739	-0.0977	0.3642	0.1588	-0.7189	1.9587	-0.524	-0.5774	0.2963	0.5595	4.2398	2.4994	-0.7008	2.9779	3.4404	0.4878	1.7165	0.4164
PA14_56700	PA14_56700			hypothetical protein	Chromosome segregation ATPases	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4360	474	158	17.3	10.1	Unknown [Class 3]		0.132	-0.0292	-0.3966	-0.0512	-1.4438	0.3331	-0.1271	-0.2717	-0.5184	-0.5466	0.0985	1.158	-0.0235	0.4695	-0.4436	0.5293	0.4391	-0.0334	0.0856	0.5874	0.0885	1.136	-0.9177	0.1756	1.6377	-0.369	-0.8448	-4.7259	0.5027	0.1392	0.3831	0.2499	-0.1532	0.5513	-0.9904	0.0206	-2.682	-4.2096	0.711	0.3499
PA14_56720	PA14_56720	PA14_RS23115		oxidoreductase	Putative oxidoreductase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA4361	990	330	36.4	8.14	Cytoplasmic [Class 3]	gene4773	-0.2091	0.3446	-0.0397	-0.7373	-0.0916	0.1125	0.4713	3.647	0.9712	0.4521	0.3506	0.0019	0.4405	0.1133	1.668	-0.3507	-0.5932	0.1275	0.3372	-0.4381	0.2888	0.3791	-0.2208	-0.4947	-0.196	-0.0691	3.968	2.085	-0.6639	0.1612	-0.2437	-0.6453	-0.1187	0.5932	-1.1357	-0.3615	-0.37	2.4874	1.0307	0.0766
