"title","organism","cell_line","pert_id","pert_iname","pert_dose","pert_dose_unit","pert_idose","pert_time","pert_time_unit","pert_itime","pert_type","category","project_id","replicate_id","project_plate_id_384well","strain_id","molecule","single_or_paired_end","instrument_model","processed_data_file_count","processed_data_file_zscore","raw_file1_combined","raw_file2_combined"
"MOCP_0066:fosfo:200.00000uM:90min:murA-hypo:MOCP_0066_1:r3","UCBPP-PA14","murA-hypo","fosfo","Fosfomycin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","murA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","murA-hypo_phosphomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","murA-hypo_phosphomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:3200.00000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","fosfo","Fosfomycin",3200,"uM","3200.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_phosphomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_phosphomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:3200.00000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","fosfo","Fosfomycin",3200,"uM","3200.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_phosphomycin_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_phosphomycin_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:3200.00000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","fosfo","Fosfomycin",3200,"uM","3200.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_phosphomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_phosphomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:800.00000uM:90min:murA-hypo:MOCP_0066_1:r1","UCBPP-PA14","murA-hypo","fosfo","Fosfomycin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","murA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","murA-hypo_phosphomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","murA-hypo_phosphomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:800.00000uM:90min:murA-hypo:MOCP_0066_1:r2","UCBPP-PA14","murA-hypo","fosfo","Fosfomycin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","murA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","murA-hypo_phosphomycin_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","murA-hypo_phosphomycin_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:800.00000uM:90min:murA-hypo:MOCP_0066_1:r3","UCBPP-PA14","murA-hypo","fosfo","Fosfomycin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","murA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","murA-hypo_phosphomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","murA-hypo_phosphomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:800.00000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","fosfo","Fosfomycin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_phosphomycin_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_phosphomycin_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:800.00000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","fosfo","Fosfomycin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_phosphomycin_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_phosphomycin_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosfo:800.00000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","fosfo","Fosfomycin",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_phosphomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_phosphomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:250.00000uM:90min:dxr_kd:MOCP_0066_1:r1","UCBPP-PA14","dxr_kd","fosmido","Fosmidomycin",250,"uM","250.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","dxr_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dxr-KD_fosmidomycin_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dxr-KD_fosmidomycin_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:250.00000uM:90min:dxr_kd:MOCP_0066_1:r2","UCBPP-PA14","dxr_kd","fosmido","Fosmidomycin",250,"uM","250.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","dxr_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dxr-KD_fosmidomycin_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dxr-KD_fosmidomycin_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:250.00000uM:90min:dxr_kd:MOCP_0066_1:r3","UCBPP-PA14","dxr_kd","fosmido","Fosmidomycin",250,"uM","250.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","dxr_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dxr-KD_fosmidomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dxr-KD_fosmidomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:250.00000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","fosmido","Fosmidomycin",250,"uM","250.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_fosmidomycin_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_fosmidomycin_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:250.00000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","fosmido","Fosmidomycin",250,"uM","250.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_fosmidomycin_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_fosmidomycin_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:250.00000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","fosmido","Fosmidomycin",250,"uM","250.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_fosmidomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_fosmidomycin_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:500.00000uM:90min:dxr_kd:MOCP_0066_1:r1","UCBPP-PA14","dxr_kd","fosmido","Fosmidomycin",500,"uM","500.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","dxr_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dxr-KD_fosmidomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dxr-KD_fosmidomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:500.00000uM:90min:dxr_kd:MOCP_0066_1:r2","UCBPP-PA14","dxr_kd","fosmido","Fosmidomycin",500,"uM","500.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","dxr_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dxr-KD_fosmidomycin_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dxr-KD_fosmidomycin_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:500.00000uM:90min:dxr_kd:MOCP_0066_1:r3","UCBPP-PA14","dxr_kd","fosmido","Fosmidomycin",500,"uM","500.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","dxr_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dxr-KD_fosmidomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dxr-KD_fosmidomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:500.00000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","fosmido","Fosmidomycin",500,"uM","500.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_fosmidomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_fosmidomycin_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:fosmido:500.00000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","fosmido","Fosmidomycin",500,"uM","500.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_fosmidomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_fosmidomycin_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:imi:1.56250uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","imi","Imipenem",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_imipenem_0.5X_rep1_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,PA14_imipenem_0.5X_rep1_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_imipenem_0.5X_rep1_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,PA14_imipenem_0.5X_rep1_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:imi:1.56250uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","imi","Imipenem",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_imipenem_0.5X_rep2_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,PA14_imipenem_0.5X_rep2_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_imipenem_0.5X_rep2_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,PA14_imipenem_0.5X_rep2_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:imi:1.56250uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","imi","Imipenem",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_imipenem_0.5X_rep3_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,PA14_imipenem_0.5X_rep3_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_imipenem_0.5X_rep3_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,PA14_imipenem_0.5X_rep3_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:imi:6.25000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","imi","Imipenem",6.25,"uM","6.25000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_imipenem_2X_rep1_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,PA14_imipenem_2X_rep1_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_imipenem_2X_rep1_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,PA14_imipenem_2X_rep1_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:imi:6.25000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","imi","Imipenem",6.25,"uM","6.25000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_imipenem_2X_rep2_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,PA14_imipenem_2X_rep2_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_imipenem_2X_rep2_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,PA14_imipenem_2X_rep2_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:imi:6.25000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","imi","Imipenem",6.25,"uM","6.25000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_imipenem_2X_rep3_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz,PA14_imipenem_2X_rep3_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_imipenem_2X_rep3_A_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz,PA14_imipenem_2X_rep3_B_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:ll37:12.50000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","ll37","LL-37",12.5,"uM","12.50000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_LL-37_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_LL-37_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:ll37:12.50000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","ll37","LL-37",12.5,"uM","12.50000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_LL-37_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_LL-37_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:ll37:12.50000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","ll37","LL-37",12.5,"uM","12.50000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_LL-37_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_LL-37_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:ll37:6.25000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","ll37","LL-37",6.25,"uM","6.25000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_LL-37_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_LL-37_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:ll37:6.25000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","ll37","LL-37",6.25,"uM","6.25000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_LL-37_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_LL-37_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:ll37:6.25000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","ll37","LL-37",6.25,"uM","6.25000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_LL-37_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_LL-37_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:25.00000uM:90min:bamA-hypo:MOCP_0066_1:r1","UCBPP-PA14","bamA-hypo","mrl494","MRL-494",25,"uM","25.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","bamA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","bamA_MRL-494_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","bamA_MRL-494_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:25.00000uM:90min:bamA-hypo:MOCP_0066_1:r2","UCBPP-PA14","bamA-hypo","mrl494","MRL-494",25,"uM","25.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","bamA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","bamA_MRL-494_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","bamA_MRL-494_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:25.00000uM:90min:bamA-hypo:MOCP_0066_1:r3","UCBPP-PA14","bamA-hypo","mrl494","MRL-494",25,"uM","25.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","bamA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","bamA_MRL-494_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","bamA_MRL-494_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:25.00000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","mrl494","MRL-494",25,"uM","25.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_MRL-494_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_MRL-494_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:25.00000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","mrl494","MRL-494",25,"uM","25.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_MRL-494_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_MRL-494_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:25.00000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","mrl494","MRL-494",25,"uM","25.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_MRL-494_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_MRL-494_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:50.00000uM:90min:bamA-hypo:MOCP_0066_1:r1","UCBPP-PA14","bamA-hypo","mrl494","MRL-494",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","bamA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","bamA_MRL-494_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","bamA_MRL-494_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:50.00000uM:90min:bamA-hypo:MOCP_0066_1:r2","UCBPP-PA14","bamA-hypo","mrl494","MRL-494",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","bamA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","bamA_MRL-494_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","bamA_MRL-494_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
